User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR09365,SES09365,add to cart,2025-10-25 07:00:13,Mobile,West,Google Ads,Electronics,0.0,Yes
USR09899,SES09899,Browse,2025-10-12 04:57:08,Mobile,West,Email,Fashion,0.0,No
USR09884,SES09884,Add to Cart,2025-10-14 23:34:25,Tablet,West,Email  ,Home,,No
USR05512,SES05512,Add to Cart,2025-10-12 23:47:56,Mobile,East,Organic,Beauty,0.0,Yes
USR03265,SES03265,BROWSE,2025-10-14 07:40:40,Mobile,West,Email,Electronics,0.0,Yes
USR07955,SES07955,Add to Cart,2025-10-27 19:41:29,Mobile,West,Google Ads,Beauty,0.0,Yes
USR00938,SES00938,Checkout,2025-10-25 18:29:21,Mobile,West,Google Ads,Fashion,0.0,Yes
USR03353,SES03353,Browse,2025-10-30 17:53:16,Desktop,West,Email,Home,0.0,Yes
USR02439,SES02439,ADD TO CART,2025-10-15 16:32:17,Mobile,West,Social Media,Fashion,,Yes
USR02087,SES02087,Add to Cart,2025-10-08 09:03:28,Desktop,East,Email,Beauty,0.0,Yes
USR07989,SES07989,Browse,2025-10-11 14:37:57,Tablet,North,Email,Fashion,0.0,Yes
USR09357,SES09357,Checkout,2025-10-07 18:12:56,Desktop,East,Social Media,Home,0.0,No
USR03152,SES03152,Checkout,2025-10-25 14:14:54,Desktop,North,Organic,Electronics,0.0,Yes
USR09079,SES09079,Add to Cart,2025-10-09 20:55:58,Desktop,West,Social Media  ,Fashion,,Yes
USR04692,SES04692,Purchase,2025-10-11 13:40:25,Mobile,East,Google Ads,Electronics,1702.18,No
USR04512,SES04512,Browse,2025-10-26 23:40:38,Mobile,North,Google Ads,Electronics,0.0,Yes
USR03083,SES03083,Add to Cart,2025-10-09 22:34:19,Desktop,East,Email,Sports,0.0,Yes
USR06454,SES06454,Browse,10/20/2025,Desktop,West,Organic,Beauty,0.0,Yes
USR03938,SES03938,browse,2025-10-03 13:01:11,Tablet,West,Organic,Electronics,0.0,Yes
USR06530,SES06530,Browse,2025-10-11 23:41:16,Tablet,,Google Ads,Sports,0.0,Yes
USR02575,SES02575,BROWSE,10/20/2025,Desktop,North,Organic,Home,0.0,No
USR03741,SES03741,browse,2025-10-19 22:59:24,Mobile,East,Email,Beauty,0.0,Yes
USR01540,SES01540,Checkout,2025-10-09 01:35:25,Desktop,West,Email,Home,0.0,No
USR01859,SES01859,Browse,2025-10-22 03:16:16,Desktop,East,Social Media,Electronics,0.0,No
USR09905,SES09905,BROWSE,2025-10-31 16:56:04,Tablet,North,Social Media,Home,0.0,Yes
USR09542,SES09542,CHECKOUT,2025-10-25 07:39:26,,East,Organic,Fashion,0.0,Yes
USR02576,SES02576,checkout,2025-10-11 15:40:54,Mobile,West,Google Ads,Fashion,,No
USR04980,SES04980,Browse,2025-10-23 15:12:27,Mobile,East,Organic,Sports,0.0,No
USR04390,SES04390,Add to Cart,2025-10-22 09:09:48,Mobile,,Google Ads,Electronics,0.0,No
USR06316,SES06316,browse,2025-10-04 23:47:27,Desktop,East,Google Ads,Fashion,,Yes
USR08238,SES08238,Browse,2025-10-04 23:11:34,Mobile,West,Google Ads,Fashion,0.0,Yes
USR07090,SES07090,Add to Cart,2025-10-08 04:19:41,Tablet,North,Google Ads,Beauty,0.0,Yes
USR09822,SES09822,add to cart,2025-10-04 22:27:16,Desktop,West,Google Ads,Electronics,0.0,Yes
USR04571,SES04571,Add to Cart,2025-10-29 06:24:42,Tablet,East,Email,Beauty,0.0,Yes
USR06560,SES06560,Add to Cart,2025-10-08 09:19:01,Desktop,North,Email,Home,0.0,Yes
USR03732,SES03732,Checkout,2025-10-18 20:52:15,Tablet,North,Email  ,Fashion,0.0,Yes
USR03795,SES03795,Purchase,2025-10-07 04:13:05,,,Google Ads,Electronics,,No
USR02021,SES02021,Checkout,2025-10-10 09:12:26,Desktop,West,Google Ads,Beauty,0.0,Yes
USR02021,SES02021,Add to Cart,2025-10-10 09:10:26,Tablet,North,Google Ads,Beauty,0.0,Yes
USR00094,SES00094,Browse,2025-10-13 01:06:18,Mobile,East,Google Ads  ,Electronics,0.0,Yes
USR00773,SES00773,browse,2025-10-21 13:04:57,Mobile,East,Email,Electronics,0.0,Yes
USR09527,SES09527,Browse,2025-10-26 20:22:33,Mobile,North,Social Media,Fashion,0.0,Yes
USR05574,SES05574,CHECKOUT,2025-10-17 05:39:30,Tablet,South,Email,Sports,0.0,Yes
USR03402,SES03402,Add to Cart,2025-10-03 15:57:21,Tablet,East,Email,Electronics,0.0,Yes
USR03590,SES03590,ADD TO CART,2025-10-13 02:38:41,Tablet,West,Email,Home,0.0,Yes
USR07950,SES07950,Checkout,2025-10-28 14:51:06,Desktop,West,Organic,Fashion,0.0,Yes
USR08851,SES08851,BROWSE,2025-10-10 14:09:45,,North,Email,Home,,Yes
USR04764,SES04764,Add to Cart,2025-10-30 11:51:27,Tablet,South,Email,Electronics,0.0,Yes
USR02575,SES02575,Purchase,10/20/2025,Tablet,East,Google Ads,Sports,1684.54,No
USR01713,SES01713,Browse,10/20/2025,Mobile,South,Email,Fashion,0.0,Yes
USR09213,SES09213,Add to Cart,2025-10-21 02:39:24,,North,Email,Beauty,0.0,Yes
USR07937,SES07937,browse,2025-10-17 18:07:24,Mobile,East,Email,Electronics,0.0,Yes
USR05530,SES05530,Purchase,2025-10-02 10:56:50,Tablet,South,Social Media,Electronics,,No
USR02802,SES02802,browse,2025-10-19 13:46:20,Mobile,North,Organic,Home,0.0,Yes
USR01191,SES01191,Add to Cart,2025-10-11 06:50:38,Desktop,West,Organic,Fashion,,Yes
USR09623,SES09623,browse,2025-10-12 18:05:10,Tablet,North,Email,Electronics,0.0,Yes
USR01611,SES01611,BROWSE,2025-10-15 21:32:40,Tablet,East,Email,Sports,0.0,Yes
USR01680,SES01680,ADD TO CART,2025-10-10 20:40:11,Tablet,North,Social Media,Home,0.0,Yes
USR04769,SES04769,Add to Cart,2025-10-24 07:16:46,Desktop,North,Google Ads,Sports,0.0,Yes
USR02904,SES02904,browse,10/20/2025,Mobile,South,Email,Electronics,0.0,Yes
USR09662,SES09662,Checkout,2025-10-20 04:30:13,Mobile,South,Email,Sports,,No
USR06032,SES06032,Checkout,2025-10-27 01:08:10,Tablet,West,Organic,Beauty,0.0,Yes
USR05037,SES05037,Checkout,2025-10-26 21:43:51,Desktop,North,Organic,Sports,0.0,Yes
USR08919,SES08919,Browse,2025-10-07 23:30:04,Tablet,East,Social Media  ,Fashion,0.0,No
USR06143,SES06143,Browse,10/20/2025,Tablet,West,Google Ads,Fashion,0.0,Yes
USR05943,SES05943,Browse,2025-10-15 12:54:21,Desktop,North,Social Media,Beauty,0.0,Yes
USR07312,SES07312,Checkout,2025-10-13 03:48:01,Mobile,,Social Media,Sports,,No
USR06393,SES06393,browse,2025-10-12 18:27:28,,West,Google Ads,Home,0.0,Yes
USR03062,SES03062,Add to Cart,2025-10-03 02:37:36,Tablet,West,Email,Sports,0.0,Yes
USR02049,SES02049,BROWSE,2025-10-25 05:37:18,Desktop,West,Google Ads  ,Sports,0.0,Yes
USR06587,SES06587,Browse,2025-10-23 18:52:14,Tablet,South,Email,Sports,0.0,Yes
USR09999,SES09999,Add to Cart,2025-10-03 17:26:58,Tablet,West,Social Media,Fashion,0.0,No
USR08953,SES08953,Add to Cart,2025-10-25 10:02:35,Mobile,South,Google Ads,Fashion,0.0,No
USR06101,SES06101,BROWSE,2025-10-31 04:41:17,Mobile,East,Google Ads,Home,0.0,Yes
USR04241,SES04241,add to cart,2025-10-09 08:43:09,Tablet,East,Google Ads,Electronics,0.0,Yes
USR03881,SES03881,Checkout,2025-10-04 16:49:36,Tablet,West,Organic,Sports,0.0,Yes
USR02798,SES02798,Purchase,2025-10-08 14:08:47,Tablet,West,Email,Beauty,1012.72,No
USR02545,SES02545,Add to Cart,2025-10-03 20:30:31,Mobile,,Google Ads,Beauty,0.0,Yes
USR08767,SES08767,BROWSE,2025-10-29 09:55:36,Mobile,East,Email,Home,0.0,Yes
USR08262,SES08262,Add to Cart,2025-10-12 02:44:25,,East,Social Media,Home,0.0,Yes
USR00662,SES00662,Browse,2025-10-26 16:08:24,Tablet,South,Organic,Electronics,0.0,Yes
USR03946,SES03946,Add to Cart,2025-10-04 16:45:56,Tablet,West,Social Media,Electronics,0.0,Yes
USR03545,SES03545,Browse,2025-10-15 12:14:15,Desktop,North,Google Ads,Home,0.0,Yes
USR05043,SES05043,Browse,2025-10-29 22:35:35,,North,Social Media,Fashion,0.0,Yes
USR01376,SES01376,Browse,2025-10-20 11:30:48,Mobile,,Email,Fashion,0.0,Yes
USR08126,SES08126,Purchase,10/20/2025,Mobile,North,Organic,Sports,808.99,No
USR07666,SES07666,CHECKOUT,2025-10-27 12:05:50,Tablet,South,Email,Fashion,0.0,Yes
USR07684,SES07684,Checkout,2025-10-05 23:38:30,Desktop,East,Google Ads,Beauty,0.0,No
USR02057,SES02057,Browse,2025-10-02 07:51:06,Desktop,South,Social Media,Electronics,0.0,Yes
USR07102,SES07102,Add to Cart,2025-10-13 06:38:47,Tablet,,Organic  ,Sports,0.0,Yes
USR06097,SES06097,ADD TO CART,2025-10-09 19:23:17,Desktop,,Organic,Electronics,0.0,No
USR01014,SES01014,add to cart,2025-10-18 05:03:30,Desktop,North,Google Ads,Electronics,0.0,Yes
USR01951,SES01951,Checkout,2025-10-13 21:14:58,Tablet,East,Google Ads,Home,0.0,No
USR06782,SES06782,Browse,2025-10-02 05:10:18,Desktop,West,Google Ads,Sports,0.0,Yes
USR00089,SES00089,Add to Cart,2025-10-16 11:13:31,Tablet,North,Google Ads  ,Beauty,,Yes
USR06751,SES06751,Purchase,2025-10-23 09:20:38,Mobile,East,Email,Sports,669.11,No
USR04652,SES04652,BROWSE,2025-10-21 05:59:46,Desktop,South,Google Ads,Sports,0.0,Yes
USR06012,SES06012,Browse,2025-10-31 01:41:50,Tablet,West,Google Ads,Electronics,0.0,Yes
USR03682,SES03682,Browse,2025-10-07 17:56:45,Desktop,East,Email,Beauty,0.0,Yes
USR03569,SES03569,Browse,2025-10-27 06:48:20,Mobile,East,Email,Sports,0.0,Yes
USR09847,SES09847,add to cart,10/20/2025,Desktop,,Organic,Home,0.0,Yes
USR05842,SES05842,browse,2025-10-25 11:13:28,Desktop,West,Google Ads,Electronics,0.0,Yes
USR04109,SES04109,BROWSE,2025-10-05 11:45:05,Desktop,North,Organic,Home,0.0,Yes
USR01153,SES01153,Browse,2025-10-02 00:58:29,Mobile,West,Social Media,Home,,Yes
USR00333,SES00333,Add to Cart,2025-10-19 04:37:11,Mobile,West,Google Ads,Beauty,0.0,No
USR05754,SES05754,Checkout,2025-10-18 12:07:02,Tablet,North,Social Media,Beauty,0.0,No
USR05140,SES05140,Add to Cart,2025-10-10 13:09:00,Desktop,South,Google Ads,Fashion,-99.99,Yes
USR07934,SES07934,Add to Cart,2025-10-03 07:44:16,Mobile,West,Social Media,Home,0.0,Yes
USR00962,SES00962,Browse,2025-10-11 10:36:24,Mobile,North,Google Ads,Home,0.0,No
USR00314,SES00314,Add to Cart,2025-10-04 05:45:28,Desktop,East,Organic  ,Electronics,0.0,No
USR07227,SES07227,BROWSE,10/20/2025,Tablet,South,Email,Sports,0.0,No
USR08302,SES08302,Add to Cart,2025-10-07 16:59:48,Mobile,East,Organic,Sports,,Yes
USR01217,SES01217,Browse,2025-10-21 16:55:47,Mobile,West,Social Media,Home,,Yes
USR09260,SES09260,BROWSE,2025-10-13 22:18:43,Tablet,North,Organic,Home,0.0,No
USR05894,SES05894,Browse,2025-10-19 16:30:06,Mobile,East,Organic,Home,0.0,Yes
USR01215,SES01215,Add to Cart,2025-10-06 00:00:46,Mobile,West,Social Media  ,Home,0.0,Yes
USR05522,SES05522,Add to Cart,2025-10-30 10:47:41,Desktop,South,Organic,Beauty,0.0,Yes
USR04495,SES04495,Browse,2025-10-20 00:29:19,Tablet,South,Google Ads,Beauty,0.0,Yes
USR00200,SES00200,ADD TO CART,2025-10-30 08:23:24,,East,Email,Beauty,0.0,Yes
USR09650,SES09650,BROWSE,2025-10-22 07:36:03,,East,Email  ,Beauty,0.0,No
USR02999,SES02999,Add to Cart,2025-10-30 21:01:07,Tablet,North,Social Media,Electronics,0.0,Yes
USR06792,SES06792,PURCHASE,2025-10-30 23:55:44,Tablet,East,Social Media,Home,1051.64,No
USR09657,SES09657,Add to Cart,2025-10-07 08:59:15,,,Google Ads,Electronics,0.0,Yes
USR08703,SES08703,Purchase,2025-10-11 06:52:05,Mobile,North,Google Ads,Sports,424.85,No
USR09980,SES09980,browse,2025-10-22 00:52:33,Desktop,,Google Ads,Beauty,0.0,Yes
USR02803,SES02803,Add to Cart,2025-10-23 09:01:54,Tablet,South,Email,Beauty,,Yes
USR06742,SES06742,browse,2025-10-01 23:45:17,,East,Google Ads,Beauty,0.0,Yes
USR07052,SES07052,Browse,2025-10-21 17:24:53,Mobile,South,Google Ads,Sports,0.0,Yes
USR06467,SES06467,add to cart,2025-10-09 06:46:17,Tablet,East,Organic,Beauty,0.0,Yes
USR09116,SES09116,Browse,2025-10-21 16:38:17,Mobile,East,Email,Sports,0.0,Yes
USR05733,SES05733,Browse,2025-10-05 06:09:12,Desktop,,Google Ads,Home,0.0,No
USR00195,SES00195,add to cart,2025-10-12 20:03:30,Tablet,South,Social Media,Electronics,0.0,Yes
USR01913,SES01913,Add to Cart,2025-10-16 10:40:16,Mobile,North,Google Ads,Sports,0.0,Yes
USR07492,SES07492,Checkout,2025-10-18 18:55:07,Desktop,East,Social Media,Electronics,0.0,No
USR08634,SES08634,Browse,2025-10-31 14:10:06,,East,Organic,Electronics,,Yes
USR08599,SES08599,browse,2025-10-06 10:10:14,Desktop,South,Organic  ,Sports,0.0,Yes
USR03856,SES03856,ADD TO CART,2025-10-05 21:06:02,Mobile,,Email,Home,,Yes
USR03037,SES03037,Purchase,2025-10-13 04:43:01,Tablet,,Organic,Home,,No
USR07916,SES07916,Browse,2025-10-16 17:33:02,Desktop,East,Email,Electronics,0.0,Yes
USR08770,SES08770,browse,2025-10-01 20:58:34,Tablet,North,Email,Home,0.0,Yes
USR01932,SES01932,Add to Cart,2025-10-18 10:37:47,,North,Social Media,Fashion,0.0,Yes
USR00531,SES00531,browse,2025-10-25 18:33:05,Tablet,North,Social Media,Electronics,0.0,Yes
USR09942,SES09942,Browse,2025-10-18 08:15:30,Mobile,East,Organic,Sports,0.0,Yes
USR08334,SES08334,purchase,10/20/2025,,North,Organic,Fashion,802.9,No
USR06581,SES06581,Add to Cart,2025-10-10 12:08:18,Tablet,,Email,Fashion,0.0,Yes
USR01698,SES01698,BROWSE,2025-10-26 19:54:43,Desktop,South,Google Ads,Fashion,0.0,Yes
USR04092,SES04092,Browse,2025-10-06 14:16:43,Mobile,East,Organic,Sports,0.0,Yes
USR07445,SES07445,Browse,2025-10-03 11:30:18,Mobile,East,Organic,Electronics,,No
USR02572,SES02572,Add to Cart,2025-10-07 18:03:40,Desktop,South,Social Media,Home,0.0,Yes
USR08441,SES08441,CHECKOUT,2025-10-30 18:14:44,Mobile,South,Organic,Sports,0.0,Yes
USR09625,SES09625,Browse,2025-10-05 11:09:37,Mobile,North,Email,Beauty,,No
USR03574,SES03574,BROWSE,2025-10-06 16:39:27,Tablet,West,Organic,Home,0.0,Yes
USR09784,SES09784,ADD TO CART,2025-10-08 21:44:05,Desktop,South,Email,Electronics,,Yes
USR00816,SES00816,Add to Cart,2025-10-10 05:16:23,,South,Email  ,Electronics,0.0,No
USR06947,SES06947,Add to Cart,2025-10-31 05:13:53,Desktop,East,Email,Home,0.0,Yes
USR06926,SES06926,Add to Cart,2025-10-26 02:09:03,Desktop,South,Organic  ,Sports,0.0,Yes
USR08269,SES08269,BROWSE,2025-10-04 12:29:31,Tablet,North,Social Media  ,Sports,,Yes
USR06697,SES06697,Browse,2025-10-05 11:41:40,Mobile,North,Social Media  ,Electronics,,Yes
USR00002,SES00002,Purchase,2025-10-19 09:27:10,Mobile,North,Google Ads,Sports,448.18,No
USR07885,SES07885,Browse,10/20/2025,Tablet,East,Google Ads,Electronics,0.0,Yes
USR04276,SES04276,Browse,2025-10-11 20:35:47,Mobile,South,Organic,Home,0.0,Yes
USR01828,SES01828,Browse,10/20/2025,Mobile,East,Google Ads,Fashion,0.0,Yes
USR08631,SES08631,Add to Cart,2025-10-08 03:28:56,Mobile,North,Google Ads,Sports,0.0,Yes
USR05564,SES05564,Browse,2025-10-08 20:52:23,Mobile,West,Email,Sports,0.0,Yes
USR04348,SES04348,BROWSE,2025-10-16 08:39:27,Desktop,West,Organic,Electronics,0.0,Yes
USR08506,SES08506,Checkout,2025-10-26 13:37:31,Mobile,,Social Media,Sports,0.0,No
USR09041,SES09041,Checkout,2025-10-27 18:37:03,Mobile,North,Google Ads,Sports,0.0,No
USR03433,SES03433,Browse,2025-10-28 07:11:11,Mobile,East,Organic  ,Sports,,Yes
USR04988,SES04988,Browse,2025-10-29 18:08:51,Desktop,North,Google Ads,Sports,0.0,No
USR09608,SES09608,Browse,2025-10-03 19:17:16,,,Email,Beauty,0.0,Yes
USR00702,SES00702,BROWSE,2025-10-26 01:52:06,Tablet,West,Google Ads,Fashion,0.0,Yes
USR07141,SES07141,Add to Cart,2025-10-06 19:19:54,Mobile,North,Google Ads,Fashion,0.0,No
USR07332,SES07332,checkout,2025-10-21 00:10:43,Desktop,South,Organic  ,Beauty,0.0,No
USR02022,SES02022,Browse,2025-10-09 20:05:19,Tablet,East,Email,Home,0.0,Yes
USR01440,SES01440,browse,10/20/2025,Desktop,South,Email,Fashion,0.0,No
USR09813,SES09813,Browse,2025-10-20 23:41:36,Tablet,West,Social Media,Fashion,0.0,Yes
USR07611,SES07611,add to cart,2025-10-03 03:17:09,Mobile,South,Social Media,Sports,0.0,Yes
USR04711,SES04711,Browse,2025-10-24 01:58:51,Tablet,South,Organic,Electronics,0.0,Yes
USR06592,SES06592,Checkout,2025-10-06 22:57:10,,,Organic,Beauty,0.0,No
USR07532,SES07532,Checkout,2025-10-27 05:20:48,Desktop,North,Email,Fashion,0.0,Yes
USR08351,SES08351,Add to Cart,2025-10-13 18:45:01,Tablet,South,Organic,Home,0.0,No
USR09800,SES09800,browse,2025-10-21 03:39:26,Tablet,North,Email,Sports,0.0,Yes
USR06253,SES06253,browse,2025-10-29 21:19:33,Desktop,South,Organic,Sports,0.0,Yes
USR01260,SES01260,Add to Cart,2025-10-16 01:01:14,Desktop,North,Google Ads,Sports,0.0,Yes
USR01397,SES01397,PURCHASE,2025-10-05 06:18:28,Tablet,,Social Media,Beauty,888.09,No
USR00061,SES00061,Add to Cart,2025-10-02 19:23:58,Desktop,East,Email,Beauty,0.0,Yes
USR02506,SES02506,checkout,2025-10-15 06:01:07,Desktop,East,Social Media,Home,0.0,Yes
USR05159,SES05159,Browse,2025-10-10 19:18:17,Mobile,North,Organic,Electronics,,No
USR01678,SES01678,Browse,2025-10-09 20:33:21,Tablet,,Google Ads,Beauty,0.0,Yes
USR04925,SES04925,Browse,2025-10-31 08:00:47,Mobile,West,Email,Sports,0.0,Yes
USR08333,SES08333,browse,2025-10-23 01:38:19,Desktop,South,Email,Home,0.0,Yes
USR05198,SES05198,BROWSE,2025-10-10 23:26:56,Mobile,West,Organic,Home,0.0,No
USR09875,SES09875,Add to Cart,10/20/2025,Desktop,West,Organic,Fashion,,Yes
USR04089,SES04089,Checkout,2025-10-24 18:13:23,Mobile,North,Email  ,Sports,0.0,Yes
USR04618,SES04618,Browse,2025-10-12 06:41:36,Mobile,,Email,Sports,0.0,Yes
USR02861,SES02861,Browse,2025-10-25 18:29:12,,West,Organic,Sports,0.0,Yes
USR03103,SES03103,browse,2025-10-28 18:52:16,Mobile,North,Email,Electronics,-99.99,Yes
USR02131,SES02131,CHECKOUT,2025-10-02 05:04:47,Mobile,East,Google Ads,Sports,0.0,No
USR08321,SES08321,Add to Cart,2025-10-21 03:08:28,Desktop,,Organic,Sports,0.0,Yes
USR07676,SES07676,Browse,2025-10-27 22:25:44,Mobile,,Social Media  ,Electronics,0.0,Yes
USR04651,SES04651,ADD TO CART,2025-10-27 10:31:06,Tablet,North,Google Ads,Fashion,0.0,Yes
USR01855,SES01855,browse,2025-10-21 00:43:40,Mobile,South,Social Media,Home,0.0,Yes
USR07775,SES07775,Add to Cart,2025-10-12 11:32:52,Tablet,West,Social Media,Beauty,0.0,Yes
USR05778,SES05778,Browse,2025-10-29 12:58:07,Mobile,North,Social Media,Fashion,0.0,Yes
USR01627,SES01627,Browse,2025-10-04 11:23:50,Desktop,,Organic,Home,0.0,Yes
USR03125,SES03125,Add to Cart,2025-10-14 08:25:56,Tablet,,Social Media,Electronics,,No
USR00534,SES00534,purchase,2025-10-04 03:51:02,,North,Social Media,Fashion,1754.45,No
USR00159,SES00159,Browse,2025-10-16 21:40:06,Tablet,South,Email,Fashion,0.0,Yes
USR09650,SES09650,Checkout,2025-10-22 07:43:03,Mobile,East,Email,Home,0.0,No
USR00365,SES00365,Add to Cart,2025-10-03 07:48:41,Desktop,South,Organic,Home,0.0,No
USR01489,SES01489,purchase,2025-10-18 23:42:46,Mobile,,Email,Beauty,1511.08,No
USR04539,SES04539,Add to Cart,2025-10-06 02:10:21,Desktop,North,Email,Sports,0.0,Yes
USR05866,SES05866,Browse,2025-10-20 20:28:36,Tablet,South,Google Ads  ,Home,0.0,Yes
USR09945,SES09945,Browse,2025-10-14 14:35:01,Mobile,South,Organic,Electronics,0.0,Yes
USR09621,SES09621,Browse,2025-10-30 23:56:34,Desktop,North,Organic,Electronics,0.0,No
USR00861,SES00861,ADD TO CART,2025-10-09 06:51:57,Desktop,South,Organic,Beauty,0.0,Yes
USR03916,SES03916,BROWSE,2025-10-18 01:41:24,Tablet,West,Social Media  ,Sports,,Yes
USR08658,SES08658,BROWSE,2025-10-13 22:04:04,Tablet,South,Email,Fashion,0.0,Yes
USR07305,SES07305,Browse,2025-10-05 20:26:10,Desktop,East,Google Ads,Electronics,,Yes
USR03626,SES03626,browse,2025-10-07 21:00:33,Tablet,East,Social Media,Sports,0.0,Yes
USR07104,SES07104,Browse,2025-10-10 09:48:08,Mobile,North,Organic,Sports,0.0,Yes
USR04651,SES04651,Add to Cart,2025-10-27 10:31:06,Tablet,North,Google Ads,Fashion,0.0,Yes
USR06274,SES06274,Purchase,2025-10-26 19:45:03,Desktop,West,Email,Sports,980.56,No
USR01259,SES01259,Browse,2025-10-03 03:15:53,Mobile,East,Google Ads,Electronics,0.0,Yes
USR01633,SES01633,browse,2025-10-12 04:00:54,Desktop,North,Email,Sports,,Yes
USR08111,SES08111,Browse,10/20/2025,Tablet,West,Google Ads,Beauty,0.0,Yes
USR02725,SES02725,Add to Cart,2025-10-26 14:48:57,Desktop,North,Google Ads,Electronics,-99.99,Yes
USR01209,SES01209,Browse,2025-10-06 06:55:13,Desktop,West,Google Ads,Fashion,0.0,Yes
USR08759,SES08759,Add to Cart,2025-10-06 15:29:49,Tablet,West,Google Ads,Electronics,0.0,No
USR08085,SES08085,BROWSE,2025-10-19 05:47:31,Tablet,South,Google Ads,Electronics,0.0,Yes
USR05924,SES05924,Browse,2025-10-28 01:51:54,Tablet,,Email,Beauty,0.0,Yes
USR05738,SES05738,Browse,2025-10-13 12:07:04,Desktop,West,Google Ads,Electronics,0.0,No
USR08714,SES08714,Checkout,2025-10-03 14:47:36,Desktop,East,Google Ads,Electronics,0.0,No
USR08901,SES08901,Browse,2025-10-26 08:48:06,Tablet,West,Google Ads  ,Home,0.0,Yes
USR00796,SES00796,Add to Cart,2025-10-04 19:58:25,Tablet,East,Organic,Sports,0.0,No
USR02144,SES02144,Browse,2025-10-08 12:44:24,Mobile,,Social Media,Home,0.0,Yes
USR03986,SES03986,Browse,2025-10-05 23:32:35,Mobile,South,Organic,Fashion,0.0,No
USR08163,SES08163,Browse,2025-10-19 21:59:13,Desktop,East,Social Media,Electronics,0.0,Yes
USR02211,SES02211,ADD TO CART,2025-10-27 23:54:57,Tablet,West,Organic,Fashion,0.0,No
USR04633,SES04633,BROWSE,10/20/2025,Tablet,North,Organic,Fashion,0.0,Yes
USR05210,SES05210,browse,2025-10-23 20:06:59,Mobile,North,Social Media,Fashion,0.0,Yes
USR08762,SES08762,BROWSE,2025-10-22 21:31:26,Mobile,West,Email,Electronics,0.0,Yes
USR00503,SES00503,Browse,2025-10-21 04:48:03,Tablet,West,Organic,Electronics,0.0,Yes
USR01332,SES01332,Browse,2025-10-30 11:50:32,,South,Email,Fashion,0.0,Yes
USR01670,SES01670,BROWSE,2025-10-09 15:47:44,Mobile,North,Google Ads,Sports,0.0,Yes
USR02942,SES02942,ADD TO CART,2025-10-19 03:45:39,Mobile,East,Organic,Sports,0.0,Yes
USR03842,SES03842,Browse,2025-10-13 22:46:32,,West,Google Ads,Home,0.0,No
USR01710,SES01710,Browse,2025-10-10 23:50:15,,East,Google Ads,Fashion,0.0,Yes
USR04636,SES04636,BROWSE,2025-10-28 17:14:33,Tablet,North,Email  ,Beauty,0.0,No
USR04076,SES04076,Add to Cart,2025-10-05 10:35:08,Tablet,North,Organic,Beauty,0.0,Yes
USR02402,SES02402,Checkout,2025-10-14 02:32:14,Mobile,South,Social Media,Home,0.0,Yes
USR07589,SES07589,Add to Cart,2025-10-10 14:08:21,Mobile,South,Google Ads  ,Home,,No
USR08740,SES08740,Checkout,2025-10-16 17:49:35,Tablet,East,Organic,Fashion,0.0,Yes
USR09804,SES09804,BROWSE,2025-10-15 15:46:22,Tablet,East,Google Ads,Sports,0.0,Yes
USR09904,SES09904,checkout,2025-10-12 16:07:08,Desktop,West,Email  ,Beauty,0.0,Yes
USR02418,SES02418,Add to Cart,2025-10-04 08:33:35,Tablet,East,Organic,Beauty,0.0,Yes
USR08491,SES08491,Add to Cart,2025-10-27 01:59:42,Desktop,West,Organic,Fashion,,Yes
USR09776,SES09776,Browse,2025-10-04 20:43:45,Mobile,West,Social Media,Electronics,0.0,Yes
USR04487,SES04487,Browse,2025-10-23 06:46:59,Mobile,East,Google Ads,Sports,0.0,Yes
USR08496,SES08496,Browse,2025-10-20 00:11:00,Desktop,South,Google Ads,Fashion,0.0,Yes
USR06183,SES06183,Add to Cart,2025-10-26 18:21:45,Mobile,,Social Media,Home,0.0,Yes
USR07519,SES07519,Browse,2025-10-15 06:47:57,Desktop,South,Organic,Home,0.0,Yes
USR04146,SES04146,browse,2025-10-27 17:36:44,Tablet,East,Social Media,Beauty,,Yes
USR08617,SES08617,BROWSE,2025-10-02 13:50:29,Tablet,West,Social Media  ,Home,0.0,Yes
USR02708,SES02708,Add to Cart,2025-10-19 06:21:27,Tablet,South,Email  ,Electronics,0.0,No
USR08342,SES08342,Add to Cart,2025-10-02 18:29:35,Tablet,South,Google Ads,Electronics,0.0,Yes
USR07518,SES07518,Browse,2025-10-03 13:00:56,Mobile,South,Email,Beauty,,Yes
USR02764,SES02764,Add to Cart,2025-10-28 11:02:18,Tablet,North,Social Media,Sports,0.0,Yes
